pair,arm,setup,level,repeat,fold,n,n_pos,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,roc_auc,pr_auc,log_loss,brier,mcc,kappa,tn,fp,fn,tp,precision_acousticguitar,recall_acousticguitar,f1_acousticguitar,precision_violin,recall_violin,f1_violin,n_train,n_test,precision_ambulance,recall_ambulance,f1_ambulance,precision_firetruck,recall_firetruck,f1_firetruck,precision_ant,recall_ant,f1_ant,precision_bee,recall_bee,f1_bee,precision_cucumber,recall_cucumber,f1_cucumber,precision_zucchini,recall_zucchini,f1_zucchini,precision_hotpot,recall_hotpot,f1_hotpot,precision_vase,recall_vase,f1_vase
acousticguitar_violin,caption_noclass,w25,caption,3,1,3350,1330,0.8280597014925373,0.8403465346534653,0.826050135501355,0.8403465346534653,0.8258185067836542,0.9206145313779498,0.8665712722258463,0.4470690447486112,0.13917829988298938,0.6662433001274505,0.654632993860858,1577,443,133,1197,0.9222222222222223,0.7806930693069307,0.8455764075067024,0.7298780487804878,0.9,0.806060606060606,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,3,1,670,266,0.8552238805970149,0.870961438249088,0.8552238805970149,0.870961438249088,0.8536719360380421,0.9390307451797812,0.8944486383010288,0.4408579197301918,0.13498651008150164,0.7260147702263116,0.7104477611940299,321,83,14,252,0.9582089552238806,0.7945544554455446,0.8687415426251691,0.7522388059701492,0.9473684210526315,0.8386023294509152,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,3,2,3345,1330,0.820627802690583,0.8273456594339447,0.8150948262052349,0.8273456594339447,0.8172160446244213,0.913106587809474,0.8705687307776084,0.45310091552020676,0.14211824198474926,0.6423236681560996,0.6361546605560471,1601,414,186,1144,0.8959149412423055,0.7945409429280397,0.8421883219358233,0.7342747111681643,0.8601503759398497,0.7922437673130194,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,3,2,669,266,0.8550074738415545,0.8630384895240583,0.8495392408701432,0.8630384895240583,0.8522126090590462,0.934700274258848,0.9020520741586708,0.4465213848899745,0.1377559566794381,0.7124498523682429,0.70578207389339,332,71,26,240,0.9273743016759777,0.8238213399503722,0.8725361366622865,0.7717041800643086,0.9022556390977443,0.8318890814558059,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,3,3,3345,1330,0.8355754857997011,0.8419252224854941,0.8295928100809071,0.8419252224854941,0.8322206714711577,0.9244612772626355,0.8802878327555289,0.44544894693335013,0.1382188123562816,0.6714047807888572,0.6658110994855698,1634,381,169,1161,0.906267332224071,0.8109181141439206,0.855945521215296,0.7529182879377432,0.8729323308270677,0.8084958217270195,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,3,3,669,266,0.8609865470852018,0.8699182820575011,0.8558755429515024,0.8699182820575011,0.8584242970365972,0.9455773428608742,0.9130663996155897,0.4390319029787563,0.13393872978821006,0.7256579620589859,0.7182647678130731,333,70,23,243,0.9353932584269663,0.826302729528536,0.8774703557312253,0.7763578274760383,0.9135338345864662,0.8393782383419689,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,3,4,3345,1330,0.8128550074738415,0.8233222634750648,0.8100460298865069,0.8233222634750648,0.8102355722594143,0.9166309072930465,0.8774106020051675,0.4556377738013616,0.14330805604329502,0.6332291344035363,0.6233812716729737,1556,459,167,1163,0.9030760301799188,0.7722084367245657,0.8325307651150348,0.717016029593095,0.8744360902255639,0.787940379403794,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,3,4,669,266,0.8295964125560538,0.8438636914867814,0.8294440968808652,0.8438636914867814,0.8277642276422765,0.9378346610944234,0.9093228904362876,0.44882496766345215,0.13895225135351727,0.6731533652652512,0.6590884708911458,312,91,23,243,0.9313432835820895,0.7741935483870968,0.8455284552845529,0.7275449101796407,0.9135338345864662,0.81,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,4,0,3350,1330,0.8426865671641791,0.8491364549988833,0.8365434466793608,0.8491364549988833,0.8393751548406403,0.9268009752103029,0.8844781300643251,0.4382073639275711,0.13535708097837393,0.6855642520631825,0.6800219668286388,1652,368,159,1171,0.9122032026504694,0.8178217821782178,0.862438005742626,0.7608836907082521,0.8804511278195488,0.8163123039386546,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,4,0,670,266,0.8701492537313433,0.8782010719868979,0.8643510923450681,0.8782010719868979,0.8674850809889173,0.9459074666865183,0.9135487625994401,0.43190557586812717,0.1311532396742779,0.7424229891497218,0.7360795428819806,339,65,22,244,0.9390581717451524,0.8391089108910891,0.8862745098039215,0.7896440129449838,0.9172932330827067,0.8486956521739131,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,4,1,3350,1330,0.835820895522388,0.8493504801607981,0.8345823304282358,0.8493504801607981,0.8338375173512411,0.9247435420233752,0.8782439898405421,0.4526176683564303,0.1413579912708104,0.6837733477942027,0.6707916723247022,1583,437,113,1217,0.933372641509434,0.7836633663366337,0.8519913885898815,0.7357920193470375,0.9150375939849624,0.8156836461126006,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,4,1,670,266,0.8522388059701492,0.8684861907243355,0.852866219335062,0.8684861907243355,0.8507462686567164,0.9460563537556763,0.9123414084042991,0.4464720796736048,0.13726716224015198,0.7211832748977889,0.7048405613947653,319,85,14,252,0.9579579579579579,0.7896039603960396,0.8656716417910447,0.7477744807121661,0.9473684210526315,0.835820895522388,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,4,2,3345,1330,0.8014947683109118,0.8104423589992351,0.7978945400979793,0.8104423589992351,0.7984819825247257,0.9015746562435867,0.8487912073869194,0.46495645749052295,0.1477111459405933,0.6082074769714984,0.5997303999307979,1545,470,194,1136,0.8884416331224841,0.7667493796526055,0.8231220031965903,0.7073474470734745,0.8541353383458646,0.773841961852861,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,4,2,669,266,0.8325859491778774,0.8450670721468684,0.8307211572848866,0.8450670721468684,0.8304550885196047,0.9234220787701264,0.8791445545139072,0.45802957640973485,0.14332202101232144,0.6756359417358427,0.6638341782942259,316,87,25,241,0.9266862170087976,0.7841191066997518,0.8494623655913979,0.7347560975609756,0.9060150375939849,0.8114478114478114,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,4,3,3345,1330,0.8221225710014948,0.828841956006642,0.816561275555728,0.828841956006642,0.8187241381728698,0.916428291572604,0.8686444322043742,0.4544702269563481,0.1420616685519793,0.6452863830880151,0.6391418928290721,1604,411,184,1146,0.8970917225950783,0.796029776674938,0.8435445700762556,0.7360308285163777,0.8616541353383459,0.7939037062694839,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,4,3,669,266,0.8460388639760837,0.8536773074124517,0.840526145610663,0.8536773074124517,0.8430711209596058,0.938207802384373,0.9016134801476847,0.44749100232546785,0.1374180613779399,0.6940788724147127,0.6875830269177234,329,74,29,237,0.9189944134078212,0.8163771712158809,0.8646517739816032,0.7620578778135049,0.8909774436090225,0.8214904679376083,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,caption,4,4,3345,1330,0.8194319880418535,0.830442732140525,0.8168301316521018,0.830442732140525,0.8169564974744747,0.9156861135468946,0.8685192553688601,0.4518020849622535,0.1414013006852581,0.6471297067128438,0.6367960651918327,1565,450,154,1176,0.910413030831879,0.7766749379652605,0.838243170862346,0.7232472324723247,0.8842105263157894,0.7956698240866035,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w25,image,4,4,669,266,0.852017937219731,0.8637521222410866,0.8489101451350238,0.8637521222410866,0.8498711354811508,0.9350640870165489,0.8971034632627547,0.44525293289859086,0.13719040570325813,0.7125077003494361,0.7019374001485115,325,78,21,245,0.9393063583815029,0.8064516129032258,0.8678237650200267,0.7585139318885449,0.9210526315789473,0.831918505942275,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,0,0,3350,1330,0.8346268656716418,0.8446363433335815,0.8306785714285714,0.8446363433335815,0.8319859497922344,0.9254295391945209,0.8895003348154674,0.4495902769474963,0.13978095005983104,0.6751706559853305,0.6661750157388254,1608,412,142,1188,0.9188571428571428,0.7960396039603961,0.8530503978779841,0.7425,0.8932330827067669,0.8109215017064847,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,0,0,670,266,0.8552238805970149,0.8671089853346237,0.8519865097563369,0.8671089853346237,0.8530764865860799,0.9456003871063798,0.9221570140616862,0.443550399451168,0.1358346778829434,0.7189364657551445,0.708295555535607,327,77,20,246,0.9423631123919308,0.8094059405940595,0.8708388814913449,0.7616099071207431,0.924812030075188,0.8353140916808149,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,0,1,3350,1330,0.8137313432835821,0.8261538747859749,0.8123761183217972,0.8261538747859749,0.8114561494843184,0.9137633067818058,0.8631540803891246,0.46665394297392,0.14766903714392116,0.6383813323751135,0.6264060707226319,1547,473,151,1179,0.9110718492343934,0.7658415841584159,0.8321678321678322,0.7136803874092009,0.8864661654135338,0.7907444668008048,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,0,1,670,266,0.8492537313432836,0.866010943199583,0.8505333796754271,0.866010943199583,0.8478214426266375,0.9374302091863321,0.8980177302274494,0.45984874368344086,0.14322893011975515,0.7163771434598976,0.6992471178033973,317,87,14,252,0.9577039274924471,0.7846534653465347,0.8625850340136054,0.7433628318584071,0.9473684210526315,0.8330578512396695,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,0,2,3345,1330,0.8373692077727952,0.8452032687177,0.8321245069079557,0.8452032687177,0.8343580665058261,0.9203649321815706,0.8689774093687482,0.45351500996768723,0.14145037856070997,0.6772014926323793,0.6703591724197899,1626,389,155,1175,0.9129702414373947,0.8069478908188585,0.8566912539515279,0.7512787723785166,0.8834586466165414,0.8120248790601244,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,0,2,669,266,0.8624813153961136,0.8724369857646598,0.8579131853551833,0.8724369857646598,0.8601156384661539,0.9405679210433031,0.9003819090815153,0.4474546127218117,0.13751433712140212,0.7302057461266995,0.7218119197635211,332,71,21,245,0.9405099150141643,0.8238213399503722,0.8783068783068783,0.7753164556962026,0.9210526315789473,0.8419243986254296,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,0,3,3345,1330,0.8406576980568012,0.849977611522603,0.8362211428161743,0.849977611522603,0.83798030284098,0.9274352133435326,0.8806575889555809,0.4440127819331612,0.1373922525840592,0.6860608500889837,0.677864153977496,1621,394,139,1191,0.9210227272727273,0.8044665012406947,0.8588079470198675,0.7514195583596215,0.8954887218045112,0.8171526586620926,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,0,3,669,266,0.8639760837070254,0.8749556894718185,0.8600044782803404,0.8749556894718185,0.8617972554227534,0.9454933860706357,0.9101345885254588,0.4383789426445835,0.13360400934839556,0.7348080766201398,0.7253459173407562,331,72,19,247,0.9457142857142857,0.8213399503722084,0.8791500664010624,0.774294670846395,0.9285714285714286,0.8444444444444444,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,0,4,3345,1330,0.8352765321375187,0.8489617343607156,0.8343563283156049,0.8489617343607156,0.8333678544554532,0.92745461669061,0.879775042026329,0.4526089271489518,0.14093382889250877,0.68316195509848,0.6699266372308219,1576,439,112,1218,0.933649289099526,0.7821339950372208,0.8512017283283824,0.7350633675316838,0.9157894736842105,0.8155339805825242,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,0,4,669,266,0.8565022421524664,0.8713082333625628,0.8557568553144328,0.8713082333625628,0.8548675766067071,0.9462956398440269,0.911886323630482,0.446774168016369,0.1371487265246008,0.7268987534820042,0.7125645592960911,322,81,15,251,0.9554896142433235,0.7990074441687345,0.8702702702702703,0.7560240963855421,0.943609022556391,0.8394648829431438,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,1,0,3350,1330,0.8402985074626865,0.84946772872776,0.8356546155190925,0.84946772872776,0.8375338835561447,0.9288777637162213,0.8953046708545755,0.44771491890103476,0.1390636395708408,0.6849830833603024,0.6769422668928236,1626,394,141,1189,0.9202037351443124,0.804950495049505,0.8587272247161342,0.7511054958938724,0.893984962406015,0.8163405423961552,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,1,0,670,266,0.8626865671641791,0.8739391796322489,0.8587946428571429,0.8739391796322489,0.86049374892496,0.9479918856547309,0.925421786086171,0.44201151685186874,0.13525580954084618,0.7325772980551493,0.7228168000719488,331,73,19,247,0.9457142857142857,0.8193069306930693,0.8779840848806366,0.771875,0.9285714285714286,0.8430034129692833,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,1,1,3350,1330,0.8444776119402985,0.8578128489540684,0.8427430496751018,0.8578128489540684,0.8425040888838757,0.9281284895406834,0.878992436449298,0.4416982055205665,0.13659861205112947,0.7003937951280094,0.6878035255922941,1602,418,103,1227,0.9395894428152493,0.7930693069306931,0.8601342281879195,0.7458966565349544,0.9225563909774436,0.824873949579832,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,1,1,670,266,0.8671641791044776,0.8808624283480979,0.8649129376521251,0.8808624283480979,0.8653862216713961,0.9453212238517085,0.9086477617891027,0.4361553144787254,0.13288856911221683,0.7456047949680218,0.733015142424758,329,75,14,252,0.9591836734693877,0.8143564356435643,0.8808567603748326,0.7706422018348624,0.9473684210526315,0.8499156829679595,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,1,2,3345,1330,0.8068759342301943,0.8196374932368141,0.8062451870585232,0.8196374932368141,0.8047009439992133,0.9067881863467603,0.8591383839079016,0.4738670549426756,0.15059459014053034,0.6257393831531641,0.6132546551835227,1526,489,157,1173,0.9067142008318478,0.7573200992555831,0.8253109789075176,0.7057761732851986,0.8819548872180452,0.7840909090909091,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,1,2,669,266,0.8385650224215246,0.8538638780574265,0.8390309952809953,0.8538638780574265,0.8369294381048679,0.9294669676673072,0.8935443206106191,0.46711223858308054,0.14630723888774322,0.6927360905043191,0.6774262677131606,314,89,19,247,0.9429429429429429,0.7791563275434243,0.8532608695652174,0.7351190476190477,0.9285714285714286,0.8205980066445183,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,1,3,3345,1330,0.8499252615844544,0.8602259370510644,0.8458813999098562,0.8602259370510644,0.8475097223120249,0.9343614619675741,0.8927365064591446,0.4461762156035312,0.13790043051490983,0.705961617628216,0.696937593173475,1632,383,119,1211,0.9320388349514563,0.8099255583126551,0.8667020711630377,0.759723964868256,0.9105263157894737,0.8283173734610123,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,1,3,669,266,0.866965620328849,0.879993096886136,0.8643515205724508,0.879993096886136,0.8651322718963841,0.9534692811433049,0.9227164982988647,0.4403544397893897,0.13401649181491,0.7441802541252979,0.7323747409867898,329,74,15,251,0.9563953488372093,0.8163771712158809,0.8808567603748326,0.7723076923076924,0.943609022556391,0.8494077834179357,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,1,4,3345,1330,0.8143497757847533,0.8209845332935316,0.8088965406790519,0.8209845332935316,0.8108656823069371,0.9015923804548593,0.8287171797935062,0.46521620147652,0.14716179094388562,0.6297650734864608,0.623560315215195,1589,426,195,1135,0.890695067264574,0.7885856079404466,0.8365359305080284,0.7270980140935298,0.8533834586466166,0.7851954341058457,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,1,4,669,266,0.8445440956651719,0.8549926304595235,0.8407458810888253,0.8549926304595235,0.8421138624645995,0.9218548853523386,0.8624640905417382,0.45819838608231855,0.1428469713720563,0.6955926297653535,0.6863035068577148,324,79,25,241,0.9283667621776505,0.8039702233250621,0.8617021276595744,0.753125,0.9060150375939849,0.8225255972696246,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,2,0,3350,1330,0.8232835820895522,0.8344599121566292,0.820545200811637,0.8344599121566292,0.8208048529428773,0.9141852155140326,0.8639785200101978,0.46019851500822523,0.1447042114805764,0.6548572965331886,0.6444246822915173,1576,444,148,1182,0.91415313225058,0.7801980198019802,0.8418803418803419,0.7269372693726938,0.8887218045112782,0.7997293640054127,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,2,0,670,266,0.8432835820895522,0.8565659197498697,0.84154863667561,0.8565659197498697,0.8412949072246347,0.9350666269634482,0.8971050222203827,0.45381640946183954,0.14065202601408794,0.6979530178330141,0.6854066236774556,320,84,21,245,0.9384164222873901,0.7920792079207921,0.8590604026845637,0.7446808510638298,0.9210526315789473,0.8235294117647058,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,2,1,3350,1330,0.8426865671641791,0.8522184173304549,0.8382095235644405,0.8522184173304549,0.8400137525916377,0.9296858482840766,0.8812759328712669,0.44814388918407394,0.13888688839307256,0.6902858049125865,0.6819312750313934,1628,392,135,1195,0.923425978445831,0.805940594059406,0.8606925720327783,0.7529930686830498,0.8984962406015038,0.8193349331504971,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,2,1,670,266,0.8716417910447761,0.8832911486637385,0.8677678571428571,0.8832911486637385,0.8695919826907235,0.9514255936871883,0.9152346708864041,0.4420759524602927,0.13478465451723115,0.7508985668008361,0.7408939652846479,334,70,16,250,0.9542857142857143,0.8267326732673267,0.8859416445623343,0.78125,0.9398496240601504,0.8532423208191127,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,2,2,3345,1330,0.842152466367713,0.8542855277150694,0.8396686051753028,0.8542855277150694,0.8400109572601632,0.927733353234202,0.875661951638237,0.45160510120428393,0.14046036357971628,0.6938001759376361,0.6825753994856246,1602,413,115,1215,0.9330227140361095,0.7950372208436725,0.8585209003215434,0.7463144963144963,0.9135338345864662,0.821501014198783,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,2,2,669,266,0.8654708520179372,0.8787524020970541,0.8631034359405463,0.8787524020970541,0.8636647706687921,0.9476109628910987,0.9078590759662839,0.4453417261541828,0.13634134349181365,0.7416907672936901,0.7295342652819204,328,75,15,251,0.956268221574344,0.8138957816377171,0.8793565683646113,0.7699386503067485,0.943609022556391,0.847972972972973,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,2,3,3345,1330,0.8110612855007474,0.8237504431052818,0.8101969005872625,0.8237504431052818,0.8088843759695725,0.9103005653090542,0.8593743921964898,0.46148722402500747,0.14572875522566475,0.633802442453518,0.6214504940389429,1535,480,152,1178,0.9098992294013041,0.7617866004962779,0.8292814694759589,0.7104945717732207,0.8857142857142857,0.7884872824631861,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,2,3,669,266,0.8310911808669657,0.8457433907349017,0.831244972741085,0.8457433907349017,0.8293278728126121,0.9300453366667288,0.8914307698311328,0.45552713611941537,0.14187933424067875,0.6768330962339026,0.6622857372603854,312,91,22,244,0.9341317365269461,0.7741935483870968,0.8466757123473542,0.7283582089552239,0.9172932330827067,0.8119800332778702,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,2,4,3345,1330,0.8478325859491779,0.8563163491856192,0.8427375502759028,0.8563163491856192,0.8450532160463824,0.9343704173585328,0.9032087727489811,0.44091933967057434,0.13578354863819692,0.6989220060725869,0.691682458855049,1642,373,136,1194,0.9235095613048369,0.8148883374689826,0.8658054310572106,0.7619655392469687,0.8977443609022556,0.824301001035554,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,2,4,669,266,0.8774289985052317,0.8867609470325939,0.872225813402284,0.8867609470325939,0.8751183755235841,0.952583070579675,0.9319699274322578,0.43512472762185794,0.13195744401220935,0.7588475686234882,0.751434086398608,339,64,18,248,0.9495798319327731,0.8411910669975186,0.8921052631578947,0.7948717948717948,0.9323308270676691,0.8581314878892734,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,3,0,3350,1330,0.8161194029850747,0.8282624879029257,0.814430629952253,0.8282624879029257,0.8137986094267928,0.9124421201518649,0.8622933055003019,0.4636701207974845,0.14616502847636995,0.642544257965195,0.6309226575857949,1554,466,150,1180,0.9119718309859155,0.7693069306930693,0.8345864661654135,0.7168894289185905,0.8872180451127819,0.793010752688172,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,3,0,670,266,0.8402985074626865,0.8540906722251173,0.839117183113654,0.8540906722251173,0.8383798760514101,0.9330659569716371,0.8915936103769827,0.45725061682646634,0.14199698835318672,0.6930461206349889,0.6798095561371695,318,86,21,245,0.9380530973451328,0.7871287128712872,0.8559892328398385,0.7401812688821753,0.9210526315789473,0.8207705192629816,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,3,1,3350,1330,0.8355223880597015,0.8476903893396859,0.8331495391533318,0.8476903893396859,0.8332976751625232,0.9209562272016675,0.8586244125035897,0.4512727675407129,0.14045262716209203,0.6806846346923334,0.6693370259768876,1593,427,124,1206,0.9277810133954572,0.7886138613861386,0.8525555258228525,0.7385180649112064,0.9067669172932331,0.8140398245021937,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,3,1,670,266,0.8582089552238806,0.8734366857738405,0.8576068650252626,0.8734366857738405,0.8565986045117931,0.9382118662994119,0.8910536141627248,0.44516612531615785,0.13648130382945436,0.7308721433602657,0.7160687680105632,323,81,14,252,0.9584569732937686,0.7995049504950495,0.8717948717948718,0.7567567567567568,0.9473684210526315,0.8414023372287145,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,3,2,3345,1330,0.8400597907324364,0.8492257318233549,0.8355413972091383,0.8492257318233549,0.8373468663794384,0.9244750834903637,0.8838569548314483,0.45245107855061045,0.14107490511728354,0.6846303820234458,0.6765753302109718,1621,394,141,1189,0.9199772985244041,0.8044665012406947,0.8583531903627217,0.7511054958938724,0.893984962406015,0.8163405423961552,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,3,2,669,266,0.8654708520179372,0.875557379801862,0.860911894431097,0.875557379801862,0.8631566028473245,0.9444952331200209,0.9149399956492258,0.44633667885078065,0.13713886355238605,0.7363236392018634,0.7278594867251837,333,70,20,246,0.943342776203966,0.826302729528536,0.8809523809523809,0.7784810126582279,0.924812030075188,0.845360824742268,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,3,3,3345,1330,0.8579970104633782,0.8659032817776451,0.8524185496895951,0.8659032817776451,0.8552110226159221,0.9378951099833952,0.8989215628074283,0.4388392311094229,0.1345141709945676,0.7181952489142237,0.7117051649479205,1667,348,127,1203,0.9292084726867336,0.8272952853598015,0.8752953531110528,0.7756286266924565,0.9045112781954887,0.8351266921207914,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,3,3,669,266,0.8893871449925261,0.8986035187223642,0.8839473447749124,0.8986035187223642,0.8872074584426947,0.9571913655105506,0.9290956634861304,0.43335253996202405,0.13067716735932353,0.7824136057901571,0.7754055819692955,344,59,15,251,0.958217270194986,0.8535980148883374,0.9028871391076115,0.8096774193548387,0.943609022556391,0.8715277777777778,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,3,4,3345,1330,0.8316890881913304,0.8443226552734193,0.8299857387356395,0.8443226552734193,0.8295813790349356,0.9270225190768484,0.8910466037432114,0.45309534573770655,0.14159658254341195,0.6741559634500497,0.6621578833594501,1577,438,125,1205,0.9265569917743831,0.7826302729528536,0.848533763788001,0.7334144856968959,0.9060150375939849,0.8106289942818702,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,3,4,669,266,0.852017937219731,0.8669471445362786,0.8515658515658515,0.8669471445362786,0.8503798617903995,0.9472564786656468,0.9242475881292905,0.4475003078569009,0.13796573478519056,0.7183483426543266,0.7037638376383764,320,83,16,250,0.9523809523809523,0.794044665012407,0.8660351826792964,0.7507507507507507,0.9398496240601504,0.8347245409015025,13390,3345,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,4,0,3350,1330,0.8611940298507462,0.8705184992183428,0.8561728189654463,0.8705184992183428,0.858654906464527,0.9399702225861684,0.906614185851107,0.4349461309951959,0.13295930973247913,0.7265497046876935,0.7187918021334094,1667,353,112,1218,0.9370432827431141,0.8252475247524752,0.8775993682548039,0.7753023551877785,0.9157894736842105,0.8397104446742503,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,image,4,0,670,266,0.8895522388059701,0.9000688602694855,0.8846078150719244,0.9000688602694855,0.8875226860254084,0.9577719050100499,0.9374574929427062,0.4292901793211684,0.12907635194061773,0.784524340544159,0.776215064634939,343,61,13,253,0.9634831460674157,0.849009900990099,0.9026315789473685,0.8057324840764332,0.9511278195488722,0.8724137931034482,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass,w30,caption,4,1,3350,1330,0.8346268656716418,0.8495161170252363,0.8346884685902316,0.8495161170252363,0.8328645002001052,0.9287497208367451,0.8855917054808171,0.45630251194567234,0.14263581740152403,0.6840438990438568,0.6692943973028935,1570,450,104,1226,0.937873357228196,0.7772277227722773,0.8500270709258256,0.7315035799522673,0.9218045112781955,0.8157019294743846,13385,3350,,,,,,,,,,,,,,,,,,,,,,,,
