family,pair,setup,level,arm_a,arm_b,metric,k,mean_a,mean_b,delta,delta_ci_lo,delta_ci_hi,t_nb,p_nb,p_nb_bonf,w,p_wilcoxon,p_wilcoxon_bonf,significant
leakage,acousticguitar_violin,w25,image,caption,caption_noclass,brier,25,0.0666324628088116,0.13750690162235643,-0.07087443881354485,-0.07194703259321679,-0.06980184503387292,-50.649329934133696,6.507501432022299e-26,5.206001145617839e-24,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w30,image,caption,caption_noclass,accuracy,25,0.9720939696138143,0.8584996095754411,0.11359436003837317,0.10839385492047374,0.1187948651562726,16.742896253720094,9.687705273315182e-15,7.750164218652146e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w30,image,caption,caption_noclass,balanced_accuracy,25,0.9744642910250839,0.8711772432210663,0.10328704780401733,0.09835762378499763,0.10821647182303704,16.060868733948073,2.429575122259308e-14,1.943660097807446e-12,0.0,1.2279185361336645e-05,0.0008963805313775751,True
leakage,acousticguitar_violin,w30,image,caption,caption_noclass,f1_macro,25,0.9710733105493968,0.8565412799046805,0.11453203064471622,0.10936765481474753,0.11969640647468491,16.999199314362723,6.9137792379577774e-15,5.531023390366222e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w30,image,caption,caption_noclass,roc_auc,25,0.9970416416443413,0.9428854711158162,0.05415617052852508,0.05049311649807748,0.05781922455897268,11.332454070597604,4.048746030588332e-11,3.2389968244706655e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w30,image,caption,caption_noclass,brier,25,0.07588054529073111,0.13732178569196882,-0.06144124040123772,-0.062255607457203474,-0.06062687334527196,-57.830789771226435,2.768186789003816e-27,2.214549431203053e-25,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w03,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9816966033951231,0.7841116573890363,0.1975849460060867,0.18833703108615088,0.20683286092602252,16.37681232377723,1.5805640878627322e-14,1.2644512702901857e-12,0.0,1.2279185361336645e-05,0.0008963805313775751,True
leakage,acousticguitar_violin,w03,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9816684472030304,0.7839894855314039,0.19767896167162646,0.18850616188082656,0.20685176146242637,16.51877667514707,1.3058659865919956e-14,1.0446927892735965e-12,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w03,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9816180818009118,0.7832517955805468,0.1983662862203649,0.18921255852078,0.2075200139199498,16.610749107242306,1.1547908519510966e-14,9.238326815608772e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w03,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9989832122408951,0.8747913277425693,0.1241918844983259,0.1145550244594869,0.1338287445371649,9.878181708187077,6.241585861978613e-10,4.99326868958289e-08,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w03,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.02800862367235059,0.15785894886852442,-0.12985032519617384,-0.1326852555232986,-0.1270153948690491,-35.10912425856242,3.829435972763691e-22,3.063548778210953e-20,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w05,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9855458532825208,0.7563325037328121,0.2292133495497085,0.21871496768445137,0.23971173141496566,16.73543044401452,9.784011437403326e-15,7.827209149922661e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w05,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9855637170975572,0.7545680669301656,0.23099565016739182,0.22038176632616716,0.24160953400861648,16.682026876994257,1.0502540022927735e-14,8.402032018342188e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w05,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9854835209730558,0.754603152833635,0.2308803681394208,0.22030128178994712,0.2414594544888945,16.728545786080936,9.873702018482986e-15,7.898961614786389e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w05,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9994084893891084,0.8454842997089723,0.15392418968013608,0.14364011585235997,0.16420826350791218,11.472578429959368,3.150890717411434e-11,2.520712573929147e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w05,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.029181041592143516,0.1740333578305849,-0.14485231623844136,-0.14796875299812537,-0.14173587947875735,-35.627592048663224,2.7108502062478007e-22,2.1686801649982406e-20,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w07,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9850344923780924,0.7474825890631057,0.2375519033149867,0.22531714786863888,0.24978665876133455,14.882728755463132,1.2878586799583288e-13,1.030286943966663e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w07,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.984873642177769,0.7450074890571851,0.23986615312058399,0.2270855461087838,0.2526467601323842,14.385893279924648,2.688132740213508e-13,2.1505061921708064e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w07,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9849713785509729,0.7449829129995874,0.2399884655513854,0.22730052422409933,0.25267640687867143,14.498349086646247,2.2716700643489208e-13,1.8173360514791367e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w07,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9990903905319419,0.8494221698642771,0.14966822066766483,0.13903955075236238,0.16029689058296728,10.793691991330148,1.0836367781099614e-10,8.66909422487969e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w07,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.038444801365960485,0.17597903498912373,-0.13753423362316325,-0.1401342820641298,-0.1349341851821967,-40.546065496540685,1.2777608594233554e-23,1.0222086875386844e-21,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w10,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9815436481897298,0.7560776809388946,0.225465967250835,0.2126839996463011,0.2382479348553689,13.520807497610187,1.0175350574368876e-12,8.1402804594951e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w10,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.981642684568422,0.75387691502895,0.22776576953947178,0.21442355449491562,0.24110798458402793,13.085184915741268,2.0401937425261123e-12,1.6321549940208898e-10,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w10,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9814700222043105,0.7538548671513573,0.22761515505295307,0.21432027600056147,0.24091003410534467,13.123090660843438,1.9190106822775644e-12,1.5352085458220515e-10,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w10,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9989550467959677,0.8574092286609529,0.141545818135015,0.1312921328891597,0.15179950338087028,10.581236129872362,1.6123999332202528e-10,1.2899199465762023e-08,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w10,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.05572065631409811,0.17887168056364824,-0.12315102424955011,-0.12548049386729251,-0.1208215546318077,-40.5228818008226,1.2951752211007069e-23,1.0361401768805655e-21,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w15,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9710037528269022,0.7548865055836802,0.21611724724322193,0.20430542316425487,0.22792907132218898,14.024642583650703,4.649691377189283e-13,3.7197531017514265e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w15,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9716708794942881,0.7525821280814076,0.2190887514128805,0.2069471148273481,0.23123038799841292,13.831274344136075,6.263384113566816e-13,5.010707290853453e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w15,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9709060832863402,0.752628328397325,0.21827775488901519,0.20616373460219603,0.23039177517583434,13.811489787758847,6.458435860480374e-13,5.1667486883842986e-11,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w15,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9974786924704989,0.862326328642142,0.13515236382835702,0.1260218642226648,0.14428286343404925,11.346148124325492,3.950369637471874e-11,3.160295709977499e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w15,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.09465105771091493,0.18566977831916198,-0.09101872060824706,-0.09231982242286917,-0.08971761879362496,-53.62147906332675,1.6751783545141484e-26,1.3401426836113186e-24,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w20,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9689373692923193,0.758823762304596,0.21011360698772344,0.2005829709122091,0.21964424306323777,16.89863544195784,7.88811560296171e-15,6.310492482369368e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w20,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9694887574276596,0.7578792257720373,0.2116095316556224,0.2017012787232237,0.22151778458802113,16.37033197548509,1.594451695637979e-14,1.2755613565103834e-12,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w20,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9688260377180687,0.7574960323382756,0.21133000537979313,0.20158596303366066,0.2210740477259256,16.624222638888284,1.1342327816583597e-14,9.073862253266877e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w20,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.994900050786135,0.8677440637705018,0.127155987015633,0.11840906495419354,0.13590290907707245,11.142968469117044,5.70256924023997e-11,4.562055392191976e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w20,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.11905918476998753,0.1896898099652528,-0.07063062519526526,-0.0714143032401051,-0.06984694715042543,-69.08356098241218,3.978477681159757e-29,3.1827821449278057e-27,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w25,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.957996198975624,0.7697028432849368,0.1882933556906874,0.1796315596122589,0.19695515176911588,16.662738755765734,1.0775339421316553e-14,8.620271537053242e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w25,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9583684098814287,0.769055600759284,0.18931280912214446,0.18054463703296597,0.19808098121132295,16.549705881608602,1.252894305728959e-14,1.0023154445831673e-12,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w25,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9578232511807578,0.7685091663482296,0.1893140848325282,0.18063902249900807,0.19798914716604835,16.72744718879034,9.88809289479536e-15,7.910474315836287e-13,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w25,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9930737711680906,0.8728469548634221,0.1202268163046684,0.11179191534290821,0.12866171726642858,10.925484474504417,8.491155694997777e-11,6.7929245559982216e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w25,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.13199464194091082,0.18980994218486916,-0.05781530024395834,-0.05868478237255484,-0.05694581811536184,-50.96845517035546,5.604382028135592e-26,4.4835056225084735e-24,0.0,5.960464477539063e-08,4.76837158203125e-06,True
leakage,acousticguitar_violin,w30,image,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9482590101506945,0.7881014469658437,0.16015756318485086,0.1505559890204985,0.16975913734920323,12.785695482308117,3.325666901002148e-12,2.6605335208017184e-10,0.0,1.2279185361336645e-05,0.0008963805313775751,True
leakage,acousticguitar_violin,w30,image,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9492575267605697,0.7877815815317283,0.1614759452288414,0.1517227616435018,0.171229128814181,12.69055984546996,3.891129958036177e-12,3.1129039664289414e-10,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w30,image,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9480910621294375,0.7871804875103423,0.16091057461909522,0.15124890765730092,0.17057224158088952,12.765912623414302,3.435803444362442e-12,2.7486427554899537e-10,0.0,5.960464477539063e-08,4.351139068603516e-06,True
leakage,acousticguitar_violin,w30,image,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9917542167381644,0.8831903827369976,0.1085638340011668,0.10140441042865891,0.11572325757367469,11.623220054636665,2.412207397080399e-11,1.929765917664319e-09,0.0,5.960464477539063e-08,4.708766937255859e-06,True
leakage,acousticguitar_violin,w30,image,caption_tagsub,caption_noclass_tagsub,brier,25,0.1455542616162772,0.19275498095001764,-0.047200719333740454,-0.047693159508349466,-0.04670827915913144,-73.47075212127818,9.138362305697417e-30,7.310689844557933e-28,0.0,5.960464477539063e-08,4.76837158203125e-06,True
tags_vs_desc,acousticguitar_violin,w03,image,caption_tagsub,tags,accuracy,25,0.9816966033951231,0.9770419868933589,0.004654616501764197,-8.505204080660154e-05,0.009394285044334996,0.7527578246870669,0.458915968947216,1.0,62.0,0.06295144588265443,1.0,False
tags_vs_desc,acousticguitar_violin,w03,image,caption_tagsub,tags,balanced_accuracy,25,0.9816684472030304,0.9774481624708804,0.004220284732149912,-0.0003184731668164362,0.008759042631116262,0.7127284256907425,0.4828864110577794,1.0,93.0,0.0626264214515686,1.0,False
tags_vs_desc,acousticguitar_violin,w03,image,caption_tagsub,tags,f1_macro,25,0.9816180818009118,0.9769359619826333,0.0046821198182785875,-7.436129018397516e-05,0.009438600926741151,0.754529270889663,0.4578718063781415,1.0,83.0,0.055583658770768735,1.0,False
tags_vs_desc,acousticguitar_violin,w03,image,caption_tagsub,tags,roc_auc,25,0.9989832122408951,0.998263805763265,0.0007194064776301978,0.00022316380694633957,0.001215649148314056,1.1112188082923993,0.2774828690536666,1.0,63.0,0.006129205226898193,0.24516820907592773,False
tags_vs_desc,acousticguitar_violin,w03,image,caption_tagsub,tags,brier,25,0.02800862367235059,0.07100667306256199,-0.0429980493902114,-0.044548032219645074,-0.04144806656077773,-21.26381632386205,4.4388518684907956e-17,1.7755407473963184e-15,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w05,image,caption_tagsub,tags,accuracy,25,0.9855458532825208,0.9770419868933589,0.00850386638916185,0.0033127223272267706,0.013695010451096931,1.2556618274812656,0.2213262734148145,1.0,43.0,0.003859525141790109,0.15438100567160437,False
tags_vs_desc,acousticguitar_violin,w05,image,caption_tagsub,tags,balanced_accuracy,25,0.9855637170975572,0.9774481624708804,0.00811555462667687,0.003075744067579795,0.013155365185773947,1.234307416079684,0.22903827770582352,1.0,53.0,0.005581091567955695,0.22324366271822782,False
tags_vs_desc,acousticguitar_violin,w05,image,caption_tagsub,tags,f1_macro,25,0.9854835209730558,0.9769359619826333,0.008547558990422543,0.0033342939341383174,0.013760824046706768,1.2567579629656325,0.2209358134447315,1.0,48.0,0.0035650346308531587,0.14260138523412635,False
tags_vs_desc,acousticguitar_violin,w05,image,caption_tagsub,tags,roc_auc,25,0.9994084893891084,0.998263805763265,0.00114468362584363,0.0006151267618234994,0.0016742404898637607,1.6568844189098109,0.11055991380354598,1.0,22.0,0.0004184993344693441,0.016739973378773764,False
tags_vs_desc,acousticguitar_violin,w05,image,caption_tagsub,tags,brier,25,0.029181041592143516,0.07100667306256199,-0.041825631470418484,-0.04351991673757319,-0.04013134620326378,-18.922360718556565,6.270483289865086e-16,2.5081933159460345e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w07,image,caption_tagsub,tags,accuracy,25,0.9850344923780924,0.9770419868933589,0.007992505484733568,0.002259056721161946,0.013725954248305191,1.0685290953948177,0.2959120814121547,1.0,49.0,0.020811669213683284,0.8324667685473314,False
tags_vs_desc,acousticguitar_violin,w07,image,caption_tagsub,tags,balanced_accuracy,25,0.984873642177769,0.9774481624708804,0.007425479706888658,0.001845009555646696,0.013005949858130621,1.0199363523900282,0.3179305552405299,1.0,64.0,0.02440413032272208,0.9761652129088833,False
tags_vs_desc,acousticguitar_violin,w07,image,caption_tagsub,tags,f1_macro,25,0.9849713785509729,0.9769359619826333,0.00803541656833962,0.002270491537049101,0.01380034159963014,1.068400486947291,0.2959688897921413,1.0,62.0,0.020803242477548365,0.8321296991019346,False
tags_vs_desc,acousticguitar_violin,w07,image,caption_tagsub,tags,roc_auc,25,0.9990903905319419,0.998263805763265,0.0008265847686768968,9.87877181216995e-05,0.0015543818192320941,0.8705554770500523,0.39262148892492316,1.0,59.0,0.01627091479437473,0.6508365917749892,False
tags_vs_desc,acousticguitar_violin,w07,image,caption_tagsub,tags,brier,25,0.038444801365960485,0.07100667306256199,-0.032561871696601505,-0.03448254522233414,-0.03064119817086887,-12.994966242026223,2.361592086638503e-12,9.446368346554012e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w10,image,caption_tagsub,tags,accuracy,25,0.9815436481897298,0.9770419868933589,0.004501661296370982,-0.001530363680095177,0.010533686272837142,0.5720434664117492,0.5726122542520707,1.0,86.0,0.113725149057248,1.0,False
tags_vs_desc,acousticguitar_violin,w10,image,caption_tagsub,tags,balanced_accuracy,25,0.981642684568422,0.9774481624708804,0.004194522097541449,-0.0016908749824445938,0.010079919177527492,0.5462935367075393,0.589907148920548,1.0,108.0,0.14847958087921143,1.0,False
tags_vs_desc,acousticguitar_violin,w10,image,caption_tagsub,tags,f1_macro,25,0.9814700222043105,0.9769359619826333,0.004534060221677172,-0.0015184702656935835,0.010586590709047928,0.5742085349963566,0.5711698271850363,1.0,103.0,0.1134914755821228,1.0,False
tags_vs_desc,acousticguitar_violin,w10,image,caption_tagsub,tags,roc_auc,25,0.9989550467959677,0.998263805763265,0.0006912410327028207,-2.5694371612560753e-05,0.0014081764370182021,0.7390415024845481,0.4670488239897372,1.0,80.0,0.045500263896358396,1.0,False
tags_vs_desc,acousticguitar_violin,w10,image,caption_tagsub,tags,brier,25,0.05572065631409811,0.07100667306256199,-0.015286016748463886,-0.017334517215084288,-0.013237516281843484,-5.71975740158871,6.8130775926419655e-06,0.00027252310370567864,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w15,image,caption_tagsub,tags,accuracy,25,0.9710037528269022,0.9770419868933589,-0.0060382340664566535,-0.012151839565561488,7.537143264818146e-05,-0.757062750271472,0.4563809368716319,1.0,49.0,0.03656128916854718,1.0,False
tags_vs_desc,acousticguitar_violin,w15,image,caption_tagsub,tags,balanced_accuracy,25,0.9716708794942881,0.9774481624708804,-0.00577728297659243,-0.011825342098521825,0.00027077614533696417,-0.7321953347343354,0.47113975578464556,1.0,65.0,0.0458645772195827,1.0,False
tags_vs_desc,acousticguitar_violin,w15,image,caption_tagsub,tags,f1_macro,25,0.9709060832863402,0.9769359619826333,-0.006029878696293034,-0.012166226891536267,0.00010646949895019853,-0.7532132057973259,0.4586474133198477,1.0,61.0,0.033461641724253414,1.0,False
tags_vs_desc,acousticguitar_violin,w15,image,caption_tagsub,tags,roc_auc,25,0.9974786924704989,0.998263805763265,-0.0007851132927659687,-0.0017081263119409842,0.00013789972640904688,-0.6519943747081242,0.5206006112024455,1.0,107.0,0.14091521501541138,1.0,False
tags_vs_desc,acousticguitar_violin,w15,image,caption_tagsub,tags,brier,25,0.09465105771091493,0.07100667306256199,0.02364438464835296,0.021649237493938114,0.025639531802767804,9.083901740374554,3.101019287103014e-09,1.2404077148412058e-07,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w20,image,caption_tagsub,tags,accuracy,25,0.9689373692923193,0.9770419868933589,-0.008104617601039444,-0.014385351532325862,-0.0018238836697530248,-0.9891029054617818,0.33248060791022827,1.0,65.5,0.027430305553366438,1.0,False
tags_vs_desc,acousticguitar_violin,w20,image,caption_tagsub,tags,balanced_accuracy,25,0.9694887574276596,0.9774481624708804,-0.00795940504322064,-0.014203832320969886,-0.0017149777654713932,-0.9770287395847731,0.33830113330573314,1.0,73.0,0.027806895026997194,1.0,False
tags_vs_desc,acousticguitar_violin,w20,image,caption_tagsub,tags,f1_macro,25,0.9688260377180687,0.9769359619826333,-0.008109924264564597,-0.014408989978742319,-0.0018108585503868752,-0.9868701307197406,0.3335517357903909,1.0,74.0,0.029898791101543663,1.0,False
tags_vs_desc,acousticguitar_violin,w20,image,caption_tagsub,tags,roc_auc,25,0.994900050786135,0.998263805763265,-0.0033637549771300223,-0.0048206462738777595,-0.0019068636803822852,-1.769768861492756,0.08947135973903071,1.0,21.0,0.00022806209587862404,0.00912248383514496,False
tags_vs_desc,acousticguitar_violin,w20,image,caption_tagsub,tags,brier,25,0.11905918476998753,0.07100667306256199,0.04805251170742555,0.04575302828113256,0.05035199513371853,16.0178843820232,2.57733558620132e-14,1.030934234480528e-12,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w25,image,caption_tagsub,tags,accuracy,25,0.957996198975624,0.9770419868933589,-0.01904578791773468,-0.02668038507940948,-0.011411190756059883,-1.912194930834234,0.06785980248411155,1.0,19.0,0.00018193967516985754,0.0072775870067943015,False
tags_vs_desc,acousticguitar_violin,w25,image,caption_tagsub,tags,balanced_accuracy,25,0.9583684098814287,0.9774481624708804,-0.019079752589451767,-0.026704691884107682,-0.011454813294795852,-1.918031315134795,0.06708078309396515,1.0,19.0,0.00018193967516985754,0.0072775870067943015,False
tags_vs_desc,acousticguitar_violin,w25,image,caption_tagsub,tags,f1_macro,25,0.9578232511807578,0.9769359619826333,-0.019112710801875366,-0.026774310297403233,-0.0114511113063475,-1.9121510122691783,0.06786569443960713,1.0,19.0,0.00018193967516985754,0.0072775870067943015,False
tags_vs_desc,acousticguitar_violin,w25,image,caption_tagsub,tags,roc_auc,25,0.9930737711680906,0.998263805763265,-0.005190034595174455,-0.006981655236627557,-0.003398413953721354,-2.2204629981146335,0.03608232246440593,1.0,1.0,1.1920928955078125e-07,4.76837158203125e-06,False
tags_vs_desc,acousticguitar_violin,w25,image,caption_tagsub,tags,brier,25,0.13199464194091082,0.07100667306256199,0.06098796887834883,0.0588592227937115,0.06311671496298615,21.96036999270311,2.1237533068373134e-17,8.495013227349254e-16,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w30,image,caption_tagsub,tags,accuracy,25,0.9482590101506945,0.9770419868933589,-0.028782976742664276,-0.036212204675849416,-0.02135374880947914,-2.9696917254893784,0.006668346614511888,0.26673386458047554,4.0,4.172325134277344e-07,1.6689300537109375e-05,False
tags_vs_desc,acousticguitar_violin,w30,image,caption_tagsub,tags,balanced_accuracy,25,0.9492575267605697,0.9774481624708804,-0.02819063571031068,-0.035618390643051494,-0.020762880777569867,-2.9091535735658707,0.007692790703847864,0.30771162815391456,4.0,4.172325134277344e-07,1.6689300537109375e-05,False
tags_vs_desc,acousticguitar_violin,w30,image,caption_tagsub,tags,f1_macro,25,0.9480910621294375,0.9769359619826333,-0.02884489985319578,-0.036288935239062,-0.021400864467329566,-2.970160729153775,0.006660943309367276,0.26643773237469104,4.0,4.172325134277344e-07,1.6689300537109375e-05,False
tags_vs_desc,acousticguitar_violin,w30,image,caption_tagsub,tags,roc_auc,25,0.9917542167381644,0.998263805763265,-0.006509589025100548,-0.008444958284237055,-0.004574219765964041,-2.578155317668531,0.01649805725128691,0.6599222900514765,0.0,5.960464477539063e-08,2.384185791015625e-06,False
tags_vs_desc,acousticguitar_violin,w30,image,caption_tagsub,tags,brier,25,0.1455542616162772,0.07100667306256199,0.0745475885537152,0.07237003526782625,0.07672514183960415,26.24122792475353,3.4877148110056064e-19,1.3950859244022425e-17,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w03,image,caption_noclass_tagsub,tags,accuracy,25,0.7841116573890363,0.9770419868933589,-0.1929303295043225,-0.20432444358430674,-0.1815362154243383,-12.978941882632945,2.4239555704604744e-12,9.695822281841897e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w03,image,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7839894855314039,0.9774481624708804,-0.19345867693947652,-0.2047244627335824,-0.18219289114537063,-13.162732912578578,1.800229732040431e-12,7.200918928161724e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w03,image,caption_noclass_tagsub,tags,f1_macro,25,0.7832517955805468,0.9769359619826333,-0.1936841664020863,-0.20497719179873453,-0.18239114100543807,-13.146288507870851,1.8485499094724747e-12,7.394199637889899e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w03,image,caption_noclass_tagsub,tags,roc_auc,25,0.8747913277425693,0.998263805763265,-0.12347247802069568,-0.13322404495058385,-0.11372091109080751,-9.70543719294993,8.785288687924697e-10,3.514115475169879e-08,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w03,image,caption_noclass_tagsub,tags,brier,25,0.15785894886852442,0.07100667306256199,0.08685227580596243,0.08328152627007017,0.09042302534185469,18.644088659816187,8.755101015316656e-16,3.5020404061266625e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w05,image,caption_noclass_tagsub,tags,accuracy,25,0.7563325037328121,0.9770419868933589,-0.22070948316054667,-0.23291833790742597,-0.20850062841366737,-13.856878597431894,6.01998407151261e-13,2.407993628605044e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w05,image,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7545680669301656,0.9774481624708804,-0.22288009554071495,-0.2350056761867754,-0.2107545148946545,-14.089256832033017,4.2121551314054665e-13,1.6848620525621865e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w05,image,caption_noclass_tagsub,tags,f1_macro,25,0.754603152833635,0.9769359619826333,-0.2223328091489983,-0.23451218578122185,-0.21015343251677476,-13.992581323796848,4.884035992640231e-13,1.9536143970560925e-11,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_clean,acousticguitar_violin,w05,image,caption_noclass_tagsub,tags,roc_auc,25,0.8454842997089723,0.998263805763265,-0.15277950605429247,-0.1629858954994668,-0.14257311660911814,-11.473933037809129,3.143296028505019e-11,1.2573184114020076e-09,0.0,5.960464477539063e-08,2.384185791015625e-06,True
