family,pair,setup,level,arm_a,arm_b,metric,k,mean_a,mean_b,delta,delta_ci_lo,delta_ci_hi,t_nb,p_nb,p_nb_bonf,w,p_wilcoxon,p_wilcoxon_bonf,significant
leakage,acousticguitar_violin,w03,caption,caption,caption_noclass,accuracy,25,0.9765880373915179,0.7958622492916584,0.18072578809985945,0.1754901845103595,0.1859613916893594,26.45895670035239,2.878608938607643e-19,1.1514435754430573e-17,0.0,1.2279185361336645e-05,0.0004911674144534658,True
leakage,acousticguitar_violin,w03,caption,caption,caption_noclass,balanced_accuracy,25,0.9785259790386956,0.7955934136128961,0.18293256542579947,0.17745773577530768,0.18840739507629126,25.611779805876946,6.126537810162322e-19,2.4506151240649286e-17,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption,caption_noclass,f1_macro,25,0.9757025650814771,0.790147213458074,0.18555535162340328,0.18019345323698316,0.1909172500098234,26.526151768906043,2.713853629927293e-19,1.0855414519709172e-17,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption,caption_noclass,roc_auc,25,0.996497385664983,0.88576030873932,0.11073707692566305,0.10582145724005425,0.11565269661127185,17.267685325696117,4.8781267966198525e-15,1.9512507186479411e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption,caption_noclass,brier,25,0.020368881534084084,0.14089618300267634,-0.12052730146859228,-0.12291489285528989,-0.11813971008189467,-38.694102226007686,3.860840084944012e-23,1.5443360339776049e-21,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption,caption_noclass,accuracy,25,0.988742600896861,0.7975827588514826,0.1911598420453785,0.18623113793357962,0.19608854615717738,29.729202652993415,1.9018825459063102e-20,7.607530183625241e-19,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption,caption_noclass,balanced_accuracy,25,0.9886058484540221,0.7984695475144634,0.19013630093955863,0.18521277068172998,0.1950598311973873,29.601094841586253,2.1040026152387317e-20,8.416010460954926e-19,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption,caption_noclass,f1_macro,25,0.9882578002209955,0.792244555355415,0.1960132448655803,0.19107469842777552,0.20095179130338509,30.423251064776032,1.1082214074396656e-20,4.432885629758663e-19,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption,caption_noclass,roc_auc,25,0.998089936157742,0.883811633381663,0.1142783027760788,0.1101495466499519,0.1184070589022057,21.216019004933187,4.672903988592317e-17,1.8691615954369267e-15,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption,caption_noclass,brier,25,0.01582955216697387,0.1471556618306227,-0.13132610966364885,-0.13294210182318353,-0.12971011750411418,-62.29184222012029,4.7054319483443465e-28,1.8821727793377387e-26,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption,caption_noclass,accuracy,25,0.9888503669990852,0.7974885750619102,0.19136179193717506,0.18610481524969602,0.1966187686246541,27.90220486596622,8.363173650684029e-20,3.3452694602736116e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption,caption_noclass,balanced_accuracy,25,0.988541448885462,0.8005681386474811,0.187973310237981,0.18288645418429966,0.19306016629166234,28.324750060058804,5.890466845645102e-20,2.356186738258041e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption,caption_noclass,f1_macro,25,0.9883656017061212,0.7928304867898209,0.1955351149163003,0.19031781597217412,0.20075241386042647,28.72753643358204,4.236716381212823e-20,1.6946865524851293e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption,caption_noclass,roc_auc,25,0.9979422330732859,0.8837977418486638,0.11414449122462202,0.10956486238032434,0.11872412006891969,19.104867045349632,5.049429646982847e-16,2.0197718587931386e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption,caption_noclass,brier,25,0.019694746209570055,0.14834096162233737,-0.12864621541276733,-0.1304239698959807,-0.12686846092955395,-55.468264392038485,7.478924935680572e-27,2.991569974272229e-25,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption,caption_noclass,accuracy,25,0.9830291948330099,0.8146864065323607,0.16834278830064925,0.16374486567913982,0.17294071092215868,28.064170039490392,7.30748583335495e-20,2.9229943333419797e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption,caption_noclass,balanced_accuracy,25,0.9838703516893602,0.8224336646224557,0.16143668706690442,0.15700900331948792,0.16586437081432093,27.947630217895473,8.051981497758954e-20,3.2207925991035817e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption,caption_noclass,f1_macro,25,0.9823418088866839,0.8114342142752531,0.1709075946114308,0.16632862130812578,0.1754865679147358,28.60965333645059,4.663575060336443e-20,1.865430024134577e-18,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption,caption_noclass,roc_auc,25,0.9980310992945597,0.8990620975084691,0.09896900178609061,0.09515881760697296,0.10277918596520826,19.910059855338588,1.9839126248920252e-16,7.935650499568101e-15,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption,caption_noclass,brier,25,0.02630154469799038,0.1423170042854497,-0.11601545958745932,-0.11752630920360818,-0.11450460997131046,-58.859148002519184,1.818510996710545e-27,7.274043986842179e-26,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.964509244793766,0.7629377955375439,0.2015714492562222,0.19357495158914026,0.20956794692330413,19.321842982216594,3.912409784665304e-16,1.5649639138661218e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9649868701823696,0.7628280453450461,0.20215882483732361,0.1941674767956956,0.21015017287895163,19.390633764949854,3.6103229046992745e-16,1.4441291618797098e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9643702576642696,0.7620628520533843,0.20230740561088534,0.19438928302385727,0.2102255281979134,19.58433839668632,2.8831232993992225e-16,1.153249319759689e-14,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9962225526251981,0.8452251051389136,0.15099744748628452,0.1418842152290087,0.16011067974356033,12.700374059443282,3.828447953959691e-12,1.5313791815838767e-10,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w03,caption,caption_tagsub,caption_noclass_tagsub,brier,25,0.03307167754197686,0.16529271165152806,-0.1322210341095512,-0.1352098113492609,-0.12923225686984147,-33.90988736865413,8.679562829411848e-22,3.471825131764739e-20,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9826761260733181,0.743429465477216,0.23924666059610206,0.22860972880525968,0.24988359238694444,17.240460243002094,5.052653885080765e-15,2.021061554032306e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9826498515624504,0.7418190129062562,0.24083083865619448,0.2301097827421151,0.2515518945702738,17.218443192697144,5.198532012352107e-15,2.079412804940843e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.982599402736093,0.7417657181021591,0.24083368463393393,0.2301317433079014,0.2515356259599664,17.2494006532527,4.994637089692935e-15,1.997854835877174e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9985098557003137,0.82709950866811,0.1714103470322038,0.16109867777414238,0.18172201629026524,12.741700850082776,3.575758263793818e-12,1.4303033055175273e-10,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w05,caption,caption_tagsub,caption_noclass_tagsub,brier,25,0.031507324360970465,0.1778430024525599,-0.14633567809158943,-0.1495376159171221,-0.14313374026605674,-35.03133393114342,4.034865165612793e-22,1.6139460662451174e-20,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9853093256305645,0.7459768361003977,0.23933248953016698,0.2284814080513735,0.25018357100896044,16.906276943231198,7.809302956778604e-15,3.1237211827114414e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9850749559244116,0.7438116614203849,0.24126329450402673,0.23007284015409635,0.2524537488539571,16.525814710601075,1.2936111686937938e-14,5.174444674775175e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9852381809052291,0.7437767333263792,0.24146144757884977,0.2302905761011027,0.25263231905659683,16.568381645788143,1.2219936036953422e-14,4.887974414781369e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9982156530002042,0.8302231902036705,0.1679924627965338,0.15753854363935577,0.17844638195371182,12.317710841302533,7.262666734103807e-12,2.905066693641523e-10,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w07,caption,caption_tagsub,caption_noclass_tagsub,brier,25,0.04061824830987008,0.1793847353230255,-0.13876648701315544,-0.14143486548015113,-0.13609810854615975,-39.861763819856684,1.911464508433234e-23,7.645858033732935e-22,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption_tagsub,caption_noclass_tagsub,accuracy,25,0.9728320105061371,0.7525387951939427,0.22029321531219434,0.20990979514821484,0.23067663547617384,16.262227742818833,1.8457695645595276e-14,7.383078258238111e-13,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption_tagsub,caption_noclass_tagsub,balanced_accuracy,25,0.9733079234561112,0.7509152467871324,0.22239267666897863,0.2115121627478698,0.23327319059008747,15.667165029968999,4.193255409004244e-14,1.6773021636016975e-12,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption_tagsub,caption_noclass_tagsub,f1_macro,25,0.9727328435057262,0.750768327722999,0.22196451578272725,0.21126031106612184,0.23266872049933265,15.894559284669809,3.055316234681952e-14,1.222126493872781e-12,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption_tagsub,caption_noclass_tagsub,roc_auc,25,0.9979870686759876,0.8401067593927324,0.15788030928325514,0.1477762534833933,0.16798436508311698,11.977097297947758,1.3002765036437182e-11,5.201106014574872e-10,0.0,5.960464477539063e-08,2.384185791015625e-06,True
leakage,acousticguitar_violin,w10,caption,caption_tagsub,caption_noclass_tagsub,brier,25,0.05798100192096694,0.18133581835977128,-0.12335481643880436,-0.12573347828919115,-0.12097615458841755,-39.75051403826563,2.0421074910368372e-23,8.168429964147349e-22,0.0,5.960464477539063e-08,2.384185791015625e-06,True
tags_vs_desc,acousticguitar_violin,w03,caption,caption_tagsub,tags,accuracy,25,0.964509244793766,0.9770419868933589,-0.01253274209959283,-0.017512964703050703,-0.007552519496134956,-1.9289310004021227,0.06564686926931226,1.0,22.0,3.1948089599609375e-05,0.0006389617919921875,False
tags_vs_desc,acousticguitar_violin,w03,caption,caption_tagsub,tags,balanced_accuracy,25,0.9649868701823696,0.9774481624708804,-0.01246129228851073,-0.01737411463932704,-0.00754846993769442,-1.9442466875996671,0.06367742526149119,1.0,23.0,3.814697265625e-05,0.000762939453125,False
tags_vs_desc,acousticguitar_violin,w03,caption,caption_tagsub,tags,f1_macro,25,0.9643702576642696,0.9769359619826333,-0.012565704318363543,-0.01755664567670146,-0.007574762960025624,-1.9298507107002916,0.06552711401911272,1.0,22.0,3.1948089599609375e-05,0.0006389617919921875,False
tags_vs_desc,acousticguitar_violin,w03,caption,caption_tagsub,tags,roc_auc,25,0.9962225526251981,0.998263805763265,-0.002041253138066801,-0.002734352590443312,-0.0013481536856902896,-2.25746307203719,0.03335372690803578,0.6670745381607156,9.0,1.9669532775878906e-06,3.933906555175781e-05,False
tags_vs_desc,acousticguitar_violin,w03,caption,caption_tagsub,tags,brier,25,0.03307167754197686,0.07100667306256199,-0.03793499552058513,-0.03962445498909945,-0.03624553605207081,-17.211217982860404,5.247351640897997e-15,1.0494703281795993e-13,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_desc,acousticguitar_violin,w05,caption,caption_tagsub,tags,accuracy,25,0.9826761260733181,0.9770419868933589,0.005634139179959177,0.0006693383055000716,0.010598940054418282,0.8698514294737408,0.3929985216775093,1.0,79.0,0.042501961142818866,0.8500392228563773,False
tags_vs_desc,acousticguitar_violin,w05,caption,caption_tagsub,tags,balanced_accuracy,25,0.9826498515624504,0.9774481624708804,0.005201689091570181,0.0003847980319475544,0.010018580151192807,0.8277456581331801,0.41596984840919654,1.0,91.0,0.055070459842681885,1.0,False
tags_vs_desc,acousticguitar_violin,w05,caption,caption_tagsub,tags,f1_macro,25,0.982599402736093,0.9769359619826333,0.005663440753459841,0.0006781097202664017,0.01064877178665328,0.8707745055461542,0.3925042419860216,1.0,88.0,0.04512268304824829,0.9024536609649658,False
tags_vs_desc,acousticguitar_violin,w05,caption,caption_tagsub,tags,roc_auc,25,0.9985098557003137,0.998263805763265,0.00024604993704878007,-0.00038679473841828917,0.0008788946125158493,0.2980200429014248,0.7682526178522259,1.0,133.0,0.4418373703956604,1.0,False
tags_vs_desc,acousticguitar_violin,w05,caption,caption_tagsub,tags,brier,25,0.031507324360970465,0.07100667306256199,-0.03949934870159153,-0.0412058829695521,-0.037792814433630965,-17.74166057356684,2.6652120042286074e-15,5.330424008457215e-14,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_desc,acousticguitar_violin,w07,caption,caption_tagsub,tags,accuracy,25,0.9853093256305645,0.9770419868933589,0.008267338737205776,0.0031800125617192174,0.013354664912692335,1.2456484557688752,0.2249175595356417,1.0,61.0,0.0050716400146484375,0.10143280029296875,False
tags_vs_desc,acousticguitar_violin,w07,caption,caption_tagsub,tags,balanced_accuracy,25,0.9850749559244116,0.9774481624708804,0.007626793453531193,0.002683757111385389,0.012569829795676998,1.1826807464155944,0.24852013889743316,1.0,60.0,0.004604637622833252,0.09209275245666504,False
tags_vs_desc,acousticguitar_violin,w07,caption,caption_tagsub,tags,f1_macro,25,0.9852381809052291,0.9769359619826333,0.008302218922595733,0.0031898032560103845,0.01341463458918108,1.244765002297867,0.225236522810328,1.0,61.0,0.0050716400146484375,0.10143280029296875,False
tags_vs_desc,acousticguitar_violin,w07,caption,caption_tagsub,tags,roc_auc,25,0.9982156530002042,0.998263805763265,-4.8152763060698154e-05,-0.0008942093881181198,0.0007979038619967234,-0.04362557126951015,0.9655638081330822,1.0,147.0,0.6915188431739807,1.0,False
tags_vs_desc,acousticguitar_violin,w07,caption,caption_tagsub,tags,brier,25,0.04061824830987008,0.07100667306256199,-0.030388424752691913,-0.032331686753030824,-0.028445162752353006,-11.986604470751137,1.2791011110653478e-11,2.5582022221306956e-10,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_desc,acousticguitar_violin,w10,caption,caption_tagsub,tags,accuracy,25,0.9728320105061371,0.9770419868933589,-0.004209976387221728,-0.010318263193080976,0.0018983104186375199,-0.5282987517385191,0.6021434468415992,1.0,121.0,0.2751842737197876,1.0,False
tags_vs_desc,acousticguitar_violin,w10,caption,caption_tagsub,tags,balanced_accuracy,25,0.9733079234561112,0.9774481624708804,-0.004140239014769294,-0.010153552821036166,0.001873074791497579,-0.527753218374191,0.602516298881557,1.0,123.0,0.2996123433113098,1.0,False
tags_vs_desc,acousticguitar_violin,w10,caption,caption_tagsub,tags,f1_macro,25,0.9727328435057262,0.9769359619826333,-0.0042031184769069614,-0.010328303780424056,0.0019220668266101328,-0.5259830453966978,0.6037269081334173,1.0,121.0,0.2751842737197876,1.0,False
tags_vs_desc,acousticguitar_violin,w10,caption,caption_tagsub,tags,roc_auc,25,0.9979870686759876,0.998263805763265,-0.0002767370872773611,-0.0011053127322843243,0.0005518385577296021,-0.25600859554335337,0.8001257673059387,1.0,152.0,0.7914759516716003,1.0,False
tags_vs_desc,acousticguitar_violin,w10,caption,caption_tagsub,tags,brier,25,0.05798100192096694,0.07100667306256199,-0.013025671141595047,-0.01509589099605474,-0.010955451287135355,-4.8228414530877854,6.516301473337664e-05,0.0013032602946675329,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w03,caption,caption_noclass_tagsub,tags,accuracy,25,0.7629377955375439,0.9770419868933589,-0.214104191355815,-0.22474520968942116,-0.20346317302220882,-15.422732388443782,5.918429873319802e-14,1.1836859746639606e-12,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w03,caption,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7628280453450461,0.9774481624708804,-0.21462011712583437,-0.22519233117844564,-0.2040479030732231,-15.560509929816067,4.870934827210835e-14,9.74186965442167e-13,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w03,caption,caption_noclass_tagsub,tags,f1_macro,25,0.7620628520533843,0.9769359619826333,-0.21487310992924893,-0.22540620649343582,-0.20434001336506205,-15.63670881915718,4.376152852388879e-14,8.752305704777758e-13,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w03,caption,caption_noclass_tagsub,tags,roc_auc,25,0.8452251051389136,0.998263805763265,-0.15303870062435132,-0.16236072774706536,-0.14371667350163728,-12.583754952948878,4.6461916242468974e-12,9.292383248493795e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w03,caption,caption_noclass_tagsub,tags,brier,25,0.16529271165152806,0.07100667306256199,0.09428603858896606,0.09063729042175801,0.0979347867561741,19.80718895106612,2.2311926194308713e-16,4.462385238861743e-15,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w05,caption,caption_noclass_tagsub,tags,accuracy,25,0.743429465477216,0.9770419868933589,-0.23361252141614286,-0.24542906802661577,-0.22179597480566995,-15.153916487845668,8.690895455544784e-14,1.7381790911089568e-12,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w05,caption,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7418190129062562,0.9774481624708804,-0.23562914956462427,-0.24726499917167888,-0.22399329995756967,-15.522092297626445,5.1420701912773476e-14,1.0284140382554695e-12,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w05,caption,caption_noclass_tagsub,tags,f1_macro,25,0.7417657181021591,0.9769359619826333,-0.2351702438804741,-0.2468971487074288,-0.22344333905351943,-15.371573078736743,6.364680792407478e-14,1.2729361584814956e-12,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w05,caption,caption_noclass_tagsub,tags,roc_auc,25,0.82709950866811,0.998263805763265,-0.17116429709515504,-0.18137868542441085,-0.16094990876589924,-12.844587490187969,3.0189386273964825e-12,6.037877254792965e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w05,caption,caption_noclass_tagsub,tags,brier,25,0.1778430024525599,0.07100667306256199,0.10683632938999792,0.10319153787497826,0.11048112090501758,22.468061922393932,1.2575007917428823e-17,2.5150015834857646e-16,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w07,caption,caption_noclass_tagsub,tags,accuracy,25,0.7459768361003977,0.9770419868933589,-0.23106515079296117,-0.24381779238711776,-0.21831250919880457,-13.888445567286805,5.733335337150233e-13,1.1466670674300467e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w07,caption,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7438116614203849,0.9774481624708804,-0.23363650105049555,-0.24648676966314323,-0.22078623243784787,-13.936311107725697,5.32539612010206e-13,1.065079224020412e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w07,caption,caption_noclass_tagsub,tags,f1_macro,25,0.7437767333263792,0.9769359619826333,-0.23315922865625402,-0.24603360229177165,-0.2202848550207364,-13.881802013835413,5.792464691265282e-13,1.1584929382530563e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w07,caption,caption_noclass_tagsub,tags,roc_auc,25,0.8302231902036705,0.998263805763265,-0.16804061555959454,-0.17867734118781053,-0.15740388993137855,-12.109484397941559,1.0353978394374636e-11,2.0707956788749272e-10,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w07,caption,caption_noclass_tagsub,tags,brier,25,0.1793847353230255,0.07100667306256199,0.10837806226046354,0.10478511134932159,0.11197101317160549,23.12115063822765,6.509392188234356e-18,1.3018784376468713e-16,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w10,caption,caption_noclass_tagsub,tags,accuracy,25,0.7525387951939427,0.9770419868933589,-0.22450319169941607,-0.23702885053441075,-0.2119775328644214,-13.738562259897405,7.233517351345759e-13,1.4467034702691518e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w10,caption,caption_noclass_tagsub,tags,balanced_accuracy,25,0.7509152467871324,0.9774481624708804,-0.22653291568374798,-0.23926878668108376,-0.2137970446864122,-13.63395977892382,8.517444397509629e-13,1.7034888795019258e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w10,caption,caption_noclass_tagsub,tags,f1_macro,25,0.750768327722999,0.9769359619826333,-0.22616763425963424,-0.23887942402491127,-0.2134558444943572,-13.637761738038932,8.466866403346702e-13,1.6933732806693403e-11,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w10,caption,caption_noclass_tagsub,tags,roc_auc,25,0.8401067593927324,0.998263805763265,-0.15815704637053252,-0.16847242489309064,-0.1478416678479744,-11.75229601520763,1.9224400085802847e-11,3.844880017160569e-10,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
tags_vs_clean,acousticguitar_violin,w10,caption,caption_noclass_tagsub,tags,brier,25,0.18133581835977128,0.07100667306256199,0.1103291452972093,0.1069363217217028,0.11372196887271581,24.925754983404566,1.1490749613700024e-18,2.298149922740005e-17,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
subset_cost,acousticguitar_violin,w03,caption,caption,caption_tagsub,accuracy,25,0.9765880373915179,0.964509244793766,0.012078792597751763,0.009000198596246803,0.015157386599256722,3.0073948411864095,0.006097613919241707,0.12195227838483413,0.0,5.960464477539063e-08,1.1920928955078125e-06,False
subset_cost,acousticguitar_violin,w03,caption,caption,caption_tagsub,balanced_accuracy,25,0.9785259790386956,0.9649868701823696,0.013539108856326027,0.010428121894231108,0.016650095818420946,3.335886256571771,0.0027590270333477463,0.05518054066695492,0.0,5.960464477539063e-08,1.1920928955078125e-06,False
subset_cost,acousticguitar_violin,w03,caption,caption,caption_tagsub,f1_macro,25,0.9757025650814771,0.9643702576642696,0.011332307417207423,0.008249174290286272,0.014415440544128574,2.817379919157439,0.009535936285188963,0.19071872570377926,1.0,1.1920928955078125e-07,2.384185791015625e-06,False
subset_cost,acousticguitar_violin,w03,caption,caption,caption_tagsub,roc_auc,25,0.996497385664983,0.9962225526251981,0.0002748330397848564,-0.000709647933812757,0.0012593140133824697,0.2139838313566446,0.8323672294376337,1.0,132.0,0.42614197731018066,1.0,False
subset_cost,acousticguitar_violin,w03,caption,caption,caption_tagsub,brier,25,0.020368881534084084,0.03307167754197686,-0.012702796007892769,-0.014344027514848482,-0.011061564500937055,-5.932651307817958,4.021917301822035e-06,8.043834603644069e-05,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
subset_cost,acousticguitar_violin,w05,caption,caption,caption_tagsub,accuracy,25,0.988742600896861,0.9826761260733181,0.00606647482354298,0.0034008820640663924,0.008732067583019568,1.7444637314428788,0.09387372128392998,1.0,24.0,4.5418739318847656e-05,0.0009083747863769531,False
subset_cost,acousticguitar_violin,w05,caption,caption,caption_tagsub,balanced_accuracy,25,0.9886058484540221,0.9826498515624504,0.005955996891571487,0.003263605012828341,0.008648388770314631,1.6956473504952692,0.1028891663747134,1.0,34.0,0.00021690130233764648,0.00433802604675293,False
subset_cost,acousticguitar_violin,w05,caption,caption,caption_tagsub,f1_macro,25,0.9882578002209955,0.982599402736093,0.00565839748490244,0.0030049718918970284,0.008311823077907851,1.6345788808001493,0.11518777476002852,1.0,32.0,0.00016230344772338867,0.0032460689544677734,False
subset_cost,acousticguitar_violin,w05,caption,caption,caption_tagsub,roc_auc,25,0.998089936157742,0.9985098557003137,-0.0004199195425717983,-0.0011776556546395276,0.0003378165694959309,-0.42478331173742023,0.6747787455901425,1.0,125.0,0.325391948223114,1.0,False
subset_cost,acousticguitar_violin,w05,caption,caption,caption_tagsub,brier,25,0.01582955216697387,0.031507324360970465,-0.015677772193996596,-0.01694552768273777,-0.014410016705255421,-9.479123798210969,1.3826791486273405e-09,2.765358297254681e-08,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
subset_cost,acousticguitar_violin,w07,caption,caption,caption_tagsub,accuracy,25,0.9888503669990852,0.9853093256305645,0.0035410413685206875,0.0013757955815687697,0.005706287155472605,1.253554277946957,0.22207849153282505,1.0,61.0,0.0050716400146484375,0.10143280029296875,False
subset_cost,acousticguitar_violin,w07,caption,caption,caption_tagsub,balanced_accuracy,25,0.988541448885462,0.9850749559244116,0.003466492961050487,0.0013573003821251428,0.005575685539975831,1.2597762981846103,0.21986335106421664,1.0,58.0,0.0037809014320373535,0.07561802864074707,False
subset_cost,acousticguitar_violin,w07,caption,caption,caption_tagsub,f1_macro,25,0.9883656017061212,0.9852381809052291,0.0031274208008923265,0.0009697921770347902,0.005285049424749863,1.111038146977075,0.2775590710671201,1.0,68.0,0.00963503122329712,0.19270062446594238,False
subset_cost,acousticguitar_violin,w07,caption,caption,caption_tagsub,roc_auc,25,0.9979422330732859,0.9982156530002042,-0.0002734199269184012,-0.0010548692277032347,0.0005080293738664322,-0.26819377979273096,0.7908418714456495,1.0,137.0,0.507703959941864,1.0,False
subset_cost,acousticguitar_violin,w07,caption,caption,caption_tagsub,brier,25,0.019694746209570055,0.04061824830987008,-0.020923502100300015,-0.02221807229320056,-0.01962893190739947,-12.388767959394142,6.441383316526056e-12,1.2882766633052113e-10,0.0,5.960464477539063e-08,1.1920928955078125e-06,True
