pair,arm,setup,ranking,k,mean,sd,ci_lo,ci_hi,n_groups,frac_active
acousticguitar_violin,tags,tags,lime_bow,1,0.0794941194513339,0.006690849257869817,0.07118633281042858,0.08780190609223923,5,0.9369721691570231
acousticguitar_violin,tags,tags,lime_bow,2,0.13912115456582033,0.006898115918874443,0.13055601237391767,0.147686296757723,5,0.85581870227714
acousticguitar_violin,tags,tags,lime_bow,3,0.1676836100384008,0.0038732899656612257,0.16287428533343534,0.17249293474336624,5,0.7597556835015602
acousticguitar_violin,tags,tags,lime_bow,4,0.18618657544402686,0.0060063336730259926,0.1787287271610315,0.19364442372702223,5,0.6233515101920906
acousticguitar_violin,tags,tags,lime_bow,5,0.20179677887008016,0.00799566498747061,0.19186884951343955,0.21172470822672076,5,0.5254674027078097
acousticguitar_violin,tags,tags,lime_ns500,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns500,1,0.10220481993828286,0.0043766027479894025,0.09677054987166475,0.10763909000490096,5,0.9369721691570231
acousticguitar_violin,tags,tags,lime_ns500,2,0.18000600404262573,0.0030180999339835327,0.17625853801161723,0.18375347007363424,5,0.85581870227714
acousticguitar_violin,tags,tags,lime_ns500,3,0.22022744540400976,0.005543935330937683,0.21334374049521457,0.22711115031280496,5,0.7597556835015602
acousticguitar_violin,tags,tags,lime_ns500,4,0.24240153268085923,0.0063841972521194645,0.2344745047954711,0.25032856056624736,5,0.6233515101920906
acousticguitar_violin,tags,tags,lime_ns500,5,0.25797050765912044,0.007952600444594221,0.24809604999496854,0.26784496532327234,5,0.5254674027078097
acousticguitar_violin,tags,tags,lime_ns100,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns100,1,0.10162825449545335,0.004606257678866247,0.0959088301691555,0.1073476788217512,5,0.9369721691570231
acousticguitar_violin,tags,tags,lime_ns100,2,0.17950680205136713,0.0029446015669798253,0.1758505962965939,0.18316300780614037,5,0.85581870227714
acousticguitar_violin,tags,tags,lime_ns100,3,0.21935411020829335,0.0053215449439116755,0.21274653943661495,0.22596168097997174,5,0.7597556835015602
acousticguitar_violin,tags,tags,lime_ns100,4,0.24054532427881017,0.005652497477372542,0.2335268216612191,0.24756382689640125,5,0.6233515101920906
acousticguitar_violin,tags,tags,lime_ns100,5,0.2553301843494478,0.007452640085190077,0.24607650946409707,0.26458385923479855,5,0.5254674027078097
acousticguitar_violin,tags,tags,lime_ns50,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns50,1,0.10178646320860889,0.0045759435402554964,0.09610467885686057,0.10746824756035721,5,0.9369721691570231
acousticguitar_violin,tags,tags,lime_ns50,2,0.17882122646803406,0.0030640514156819727,0.17501670413653647,0.18262574879953164,5,0.85581870227714
acousticguitar_violin,tags,tags,lime_ns50,3,0.2176680123215648,0.006066491251235912,0.21013546853948706,0.22520055610364254,5,0.7597556835015602
acousticguitar_violin,tags,tags,lime_ns50,4,0.2382232081753341,0.006322292391630828,0.23037304532652852,0.24607337102413968,5,0.6233515101920906
acousticguitar_violin,tags,tags,lime_ns50,5,0.25183947832879383,0.007622924046453047,0.2423743679792713,0.26130458867831635,5,0.5254674027078097
acousticguitar_violin,tags,tags,lime_legacy,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_legacy,1,0.07466110781183218,0.007175152437733997,0.0657519793482739,0.08357023627539045,5,0.9369721691570231
acousticguitar_violin,tags,tags,lime_legacy,2,0.10698961540228095,0.003951391250364011,0.1020833151438866,0.1118959156606753,5,0.85581870227714
acousticguitar_violin,tags,tags,lime_legacy,3,0.10025139471628468,0.0051854536019876945,0.09381280366434053,0.10668998576822883,5,0.7597556835015602
acousticguitar_violin,tags,tags,lime_legacy,4,0.0982590664334363,0.006210704665835557,0.09054745804639215,0.10597067482048046,5,0.6233515101920906
acousticguitar_violin,tags,tags,lime_legacy,5,0.0952364437795695,0.008102391843688607,0.08517599552792153,0.10529689203121746,5,0.5254674027078097
acousticguitar_violin,tags,tags,lime_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_global,1,0.0646539192578498,0.0068579855908454295,0.056138605449496864,0.07316923306620274,5,0.476287299431336
acousticguitar_violin,tags,tags,lime_global,2,0.06674126423811277,0.005684638766863769,0.05968285293850459,0.07379967553772096,5,0.014918302875080397
acousticguitar_violin,tags,tags,lime_global,3,0.06674126423811277,0.005684638766863769,0.05968285293850459,0.07379967553772096,5,0.0
acousticguitar_violin,tags,tags,lime_global,4,0.06674126423811277,0.005684638766863769,0.05968285293850459,0.07379967553772096,5,0.0
acousticguitar_violin,tags,tags,lime_global,5,0.06674126423811277,0.005684638766863769,0.05968285293850459,0.07379967553772096,5,0.0
acousticguitar_violin,tags,tags,lime_bow_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_bow_global,1,0.0005310714785353169,0.0007134964842243868,-0.00035485141877106415,0.001416994375841698,5,0.020680631161680528
acousticguitar_violin,tags,tags,lime_bow_global,2,0.0003838973592660606,0.0008709274794688965,-0.0006975019370368162,0.0014652966555689373,5,0.00101010101010101
acousticguitar_violin,tags,tags,lime_bow_global,3,0.0003838973592660606,0.0008709274794688965,-0.0006975019370368162,0.0014652966555689373,5,0.0
acousticguitar_violin,tags,tags,lime_bow_global,4,0.0003838973592660606,0.0008709274794688965,-0.0006975019370368162,0.0014652966555689373,5,0.0
acousticguitar_violin,tags,tags,lime_bow_global,5,0.0003838973592660606,0.0008709274794688965,-0.0006975019370368162,0.0014652966555689373,5,0.0
acousticguitar_violin,tags,tags,lime_ns500_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns500_global,1,0.06467258283452908,0.006821197087997327,0.05620294798571045,0.07314221768334771,5,0.477297400441437
acousticguitar_violin,tags,tags,lime_ns500_global,2,0.06645623483823788,0.005375330989633612,0.05978187986998082,0.07313058980649495,5,0.013961365076037336
acousticguitar_violin,tags,tags,lime_ns500_global,3,0.06645623483823788,0.005375330989633612,0.05978187986998082,0.07313058980649495,5,0.0
acousticguitar_violin,tags,tags,lime_ns500_global,4,0.06645623483823788,0.005375330989633612,0.05978187986998082,0.07313058980649495,5,0.0
acousticguitar_violin,tags,tags,lime_ns500_global,5,0.06645623483823788,0.005375330989633612,0.05978187986998082,0.07313058980649495,5,0.0
acousticguitar_violin,tags,tags,lime_ns100_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns100_global,1,0.0643334380093363,0.006709494416122174,0.056002500346688217,0.07266437567198439,5,0.475261658405695
acousticguitar_violin,tags,tags,lime_ns100_global,2,0.06654872451887506,0.006052480789185897,0.05903357702312302,0.0740638720146271,5,0.01478889303158205
acousticguitar_violin,tags,tags,lime_ns100_global,3,0.06654872451887506,0.006052480789185897,0.05903357702312302,0.0740638720146271,5,0.0
acousticguitar_violin,tags,tags,lime_ns100_global,4,0.06654872451887506,0.006052480789185897,0.05903357702312302,0.0740638720146271,5,0.0
acousticguitar_violin,tags,tags,lime_ns100_global,5,0.06654872451887506,0.006052480789185897,0.05903357702312302,0.0740638720146271,5,0.0
acousticguitar_violin,tags,tags,lime_ns50_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_ns50_global,1,0.06471283127533281,0.0068832229420365204,0.05616618115659587,0.07325948139406975,5,0.4772581732177438
acousticguitar_violin,tags,tags,lime_ns50_global,2,0.06645792191316083,0.005389053536667383,0.05976652815228827,0.07314931567403339,5,0.013961365076037336
acousticguitar_violin,tags,tags,lime_ns50_global,3,0.06645792191316083,0.005389053536667383,0.05976652815228827,0.07314931567403339,5,0.0
acousticguitar_violin,tags,tags,lime_ns50_global,4,0.06645792191316083,0.005389053536667383,0.05976652815228827,0.07314931567403339,5,0.0
acousticguitar_violin,tags,tags,lime_ns50_global,5,0.06645792191316083,0.005389053536667383,0.05976652815228827,0.07314931567403339,5,0.0
acousticguitar_violin,tags,tags,lime_legacy_global,0,0.0,0.0,0.0,0.0,5,1.0
acousticguitar_violin,tags,tags,lime_legacy_global,1,-0.0004434234412043223,0.0008856284306754983,-0.0015430763793597866,0.0006562294969511421,5,0.022731913212962578
acousticguitar_violin,tags,tags,lime_legacy_global,2,-0.0005905975604735787,0.0009836667932503656,-0.0018119812038811028,0.0006307860829339456,5,0.00101010101010101
